pX,pY,Size,System
132291.614773,113900.207979,110,PS-2-CAP-EME-
133482.954388,113042.736526,110,PS-2-CAP-EME-
117850.0,134862.5,50,PS-2-CAP-AR-
117812.5,134050.0,50,PS-2-CAP-AR-
104074.674686,129862.5,50,PS-2-CAP-AR-
109454.891165,141150.0,110,PS-2-CAP-EME-
116932.408045,134526.348985,110,PS-2-CAP-EME-
115903.596117,134526.348985,110,PS-2-CAP-EME-
113916.591627,134526.348985,110,PS-2-CAP-EME-
116907.408045,134050.0,110,PS-2-CAP-EME-
106971.436127,137668.409924,110,PS-2-CAP-EME-
110827.811187,137668.409924,110,PS-2-CAP-EME-
103037.70227,135400.666269,50,PS-2-CAP-AR-
102690,129925.0,50,PS-2-CAP-AR-
104025.721711,124828.616957,110,PS-2-CAP-AR-
102890.0,129326.686784,50,PS-2-CAP-AR-
102890.0,125076.686784,50,PS-2-CAP-AR-
103187.358981,126164.617655,110,PS-2-CAP-EME-
103187.358981,127524.996797,110,PS-2-CAP-EME-
103187.358981,128865.57545,110,PS-2-CAP-EME-
103187.358981,133079.498797,110,PS-2-CAP-EME-
103187.358981,134489.218255,110,PS-2-CAP-EME-
103187.358981,136876.080867,110,PS-2-CAP-EME-
111535.95319,126825.0,110,PS-2-CAP-EME-
112946.257845,129981.470301,110,PS-2-CAP-EME-
112946.257845,134273.509204,110,PS-2-CAP-EME-
108859.644592,137089.495578,110,PS-2-CAP-AR-
106923.9303,134332.574756,110,PS-2-CAP-AR-
106537.5,133950,50,PS-2-CAP-AR-
110237.5,133949.999993,50,PS-2-CAP-AR-
108423.505356,134177.5,50,PS-2-CAP-AR-
110373.999818,134340.7021,110,PS-2-CAP-AR-
109486.499953,134363.962219,50,PS-2-CAP-AR-
108401.088076,135862.515098,50,PS-2-CAP-AR-
110421.925451,135899.999309,110,PS-2-CAP-EME-
109575.350473,134650.0,110,PS-2-CAP-EME-
110421.925451,134650.0,110,PS-2-CAP-EME-
107388.64805,133709.133173,110,PS-2-CAP-EME-
108955.703888,133709.133173,110,PS-2-CAP-EME-
110234.811293,133709.133173,110,PS-2-CAP-EME-
112285.44619,133709.133173,110,PS-2-CAP-EME-
112946.257845,135484.815193,110,PS-2-CAP-EME-
112946.257845,136831.502395,110,PS-2-CAP-EME-
112946.257845,139365.883402,110,PS-2-CAP-EME-
121632.584945,146313.508064,110,PS-2-CAP-EME-
111019.90764,197725.0,110,PS-2-CAP-EME-
108581.21777,164091.747279,110,PS-2-CAP-EME-
102288.907001,164522.475734,110,PS-2-CAP-EME-
102288.907001,169632.601838,110,PS-2-CAP-EME-
101617.483574,171060.000001,50,PS-2-CAP-AR-
103749.99998,169413.081784,50,PS-2-CAP-AR-
103787.499987,169249.936158,50,PS-2-CAP-AR-
114875.0,159687.5,50,PS-2-CAP-AR-
114845.0,153488.1756,110,PS-2-CAP-EME-
114845.0,155710.980683,110,PS-2-CAP-EME-
116425.0,152437.5,50,PS-2-CAP-AR-
112946.257845,162002.126124,110,PS-2-CAP-EME-
108581.21777,157768.455648,110,PS-2-CAP-EME-
110005.856746,157768.455648,110,PS-2-CAP-EME-
114085.443842,157768.455648,110,PS-2-CAP-EME-
116267.255122,157768.455648,110,PS-2-CAP-EME-
108975.0,155805.241544,110,PS-2-CAP-EME-
107519.882212,157057.76494,110,PS-2-CAP-EME-
108975.0,153612.5,50,PS-2-CAP-AR-
107162.5,155858.763443,50,PS-2-CAP-AR-
122275.165888,157768.455648,110,PS-2-CAP-EME-
106862.5,176050.0,50,PS-2-CAP-AR-
106474.999032,175717.204144,110,PS-2-CAP-AR-
97521.010745,176634.515854,110,PS-2-CAP-EME-
97521.010745,175537.5,50,PS-2-CAP-AR-
105225.0,178835.217122,50,PS-2-CAP-AR-
105312.5,177950.0,50,PS-2-CAP-AR-
110099.784715,177565.039277,110,PS-2-CAP-EME-
106474.999032,176836.763594,110,PS-2-CAP-EME-
106825.0,176836.763594,110,PS-2-CAP-EME-
114476.649191,178279.594764,50,PS-2-CAP-AR-
115075.0,172062.483573,50,PS-2-CAP-AR-
100839.056767,177565.039277,110,PS-2-CAP-EME-
105237.499986,185402.5,50,PS-2-CAP-AR-
108175.0,185662.5,50,PS-2-CAP-AR-
109735.965622,185553.612653,110,PS-2-CAP-AR-
109737.5,185200.0,50,PS-2-CAP-AR-
106807.241288,184845.703076,110,PS-2-CAP-EME-
109234.542683,184845.703076,110,PS-2-CAP-EME-
110699.072822,184845.703076,110,PS-2-CAP-EME-
111019.90764,179725.881257,110,PS-2-CAP-EME-
111019.90764,183426.264443,110,PS-2-CAP-EME-
111019.90764,186055.938061,110,PS-2-CAP-EME-
