pX,pY,Size,System
261810.0,67550.0,50,PS-2-CAP-AR-
263375.0,71152.5,50,PS-2-CAP-AR-
262787.494573,68198.038787,50,PS-2-CAP-AR-
263575.045165,68377.173644,50,PS-2-CAP-AR-
261462.5,65944.727054,50,PS-2-CAP-AR-
271375.0,71202.5,50,PS-2-CAP-AR-
268324.954835,68377.173644,50,PS-2-CAP-AR-
269062.505427,68198.038787,50,PS-2-CAP-AR-
270787.494573,68198.038787,50,PS-2-CAP-AR-
271525.045165,68377.173644,50,PS-2-CAP-AR-
278000.0,65699.999998,50,PS-2-CAP-AR-
274162.5,66550.000001,50,PS-2-CAP-AR-
275737.5,65674.999999,50,PS-2-CAP-AR-
280433.421191,68000.0,50,PS-2-CAP-AR-
279775.0,65899.999998,50,PS-2-CAP-AR-
280222.590102,66972.622168,110,PS-2-CAP-AR-
275699.826189,65439.999999,50,PS-2-CAP-AR-
280995.000013,65262.849238,50,PS-2-CAP-AR-
278552.840281,69024.999999,50,PS-2-CAP-AR-
279028.729771,69024.999999,50,PS-2-CAP-AR-
279956.360488,68260.417669,110,PS-2-CAP-AR-
279956.360488,66635.418207,110,PS-2-CAP-AR-
280222.590102,66183.953547,50,PS-2-CAP-AR-
280222.590102,67674.066088,110,PS-2-CAP-AR-
287337.5,71165.0,50,PS-2-CAP-AR-
286227.197587,69900.0,110,PS-2-CAP-AR-
285925.032589,70104.714366,110,PS-2-CAP-AR-
287525.0,68390.000001,50,PS-2-CAP-AR-
286785.729272,68190.0,50,PS-2-CAP-AR-
285484.999997,66325.0,50,PS-2-CAP-AR-
292324.954835,68377.173644,50,PS-2-CAP-AR-
293062.505427,68198.038787,50,PS-2-CAP-AR-
294787.494573,68198.038787,50,PS-2-CAP-AR-
295525.045165,68377.173644,50,PS-2-CAP-AR-
295375.0,71202.5,50,PS-2-CAP-AR-
301140.083426,74889.999999,50,PS-2-CAP-AR-
299692.809322,75744.27385,50,PS-2-CAP-AR-
300125.0,75291.958252,50,PS-2-CAP-AR-
271368.868607,74397.5,50,PS-2-CAP-AR-
268274.714624,77222.826356,50,PS-2-CAP-AR-
269012.265216,77401.961213,50,PS-2-CAP-AR-
270836.326742,77401.961213,50,PS-2-CAP-AR-
271573.877334,77222.826356,50,PS-2-CAP-AR-
268468.868607,74447.5,50,PS-2-CAP-AR-
263399.9,74391.415218,50,PS-2-CAP-AR-
262839.541387,77404.502161,50,PS-2-CAP-AR-
263575.779864,77209.999999,50,PS-2-CAP-AR-
244025.0,51697.802413,110,PS-2-CAP-AR-
243631.834782,51999.967411,110,PS-2-CAP-AR-
244775.0,52437.5,50,PS-2-CAP-AR-
243075.0,52935.0,50,PS-2-CAP-AR-
247975.625979,52362.505225,50,PS-2-CAP-AR-
248423.440272,53417.49999,50,PS-2-CAP-AR-
247625.0,52070.0,110,PS-2-CAP-AR-
245075.0,52120.0,110,PS-2-CAP-AR-
246375.0,52065.0,50,PS-2-CAP-AR-
242685.0,50587.5,50,PS-2-CAP-AR-
245726.961213,51137.505427,50,PS-2-CAP-AR-
245547.826356,50399.954835,50,PS-2-CAP-AR-
242735.0,45412.5,50,PS-2-CAP-AR-
242685.0,42587.5,50,PS-2-CAP-AR-
245745.148126,43137.505427,50,PS-2-CAP-AR-
245745.148126,44862.494573,50,PS-2-CAP-AR-
245557.873672,42399.954835,50,PS-2-CAP-AR-
245557.873672,45600.045165,50,PS-2-CAP-AR-
248221.489754,35922.606331,50,PS-2-CAP-AR-
247333.989751,39722.606331,50,PS-2-CAP-AR-
248246.489753,38185.106331,50,PS-2-CAP-AR-
245921.489752,33489.18514,50,PS-2-CAP-AR-
246948.867584,33700.016229,110,PS-2-CAP-AR-
248481.489753,38222.780142,50,PS-2-CAP-AR-
248658.640514,32927.606318,50,PS-2-CAP-AR-
244896.489753,35408.74668,50,PS-2-CAP-AR-
244896.489753,34893.876559,50,PS-2-CAP-AR-
246629.610893,33966.245842,110,PS-2-CAP-AR-
246079.610893,33966.245842,50,PS-2-CAP-AR-
247265.029101,33966.245842,110,PS-2-CAP-AR-
247737.536206,33700.016229,50,PS-2-CAP-AR-
246247.423664,33700.016229,110,PS-2-CAP-AR-
245175.0,35350.0,50,PS-2-CAP-AR-
247600.0,28440.000003,50,PS-2-CAP-AR-
242722.5,26550.0,50,PS-2-CAP-AR-
242678.915218,21437.4,50,PS-2-CAP-AR-
242756.714597,18587.5,50,PS-2-CAP-AR-
245745.148126,19137.505427,50,PS-2-CAP-AR-
245745.148126,20862.494573,50,PS-2-CAP-AR-
239035.000001,12784.916574,50,PS-2-CAP-AR-
238018.470811,14197.190678,50,PS-2-CAP-AR-
238633.041748,13800.0,50,PS-2-CAP-AR-
239514.999999,21412.178539,50,PS-2-CAP-AR-
239565.0,18587.5,50,PS-2-CAP-AR-
236702.126328,18399.954835,50,PS-2-CAP-AR-
236524.851874,19137.505427,50,PS-2-CAP-AR-
236702.126328,21600.045165,50,PS-2-CAP-AR-
236524.851874,20862.494573,50,PS-2-CAP-AR-
238300.0,28302.197587,110,PS-2-CAP-AR-
238685.613775,27999.967411,110,PS-2-CAP-AR-
238225.0,27697.802413,110,PS-2-CAP-AR-
238237.535688,29375.0,50,PS-2-CAP-AR-
238437.5,29925.0,50,PS-2-CAP-AR-
238148.158193,30277.306732,110,PS-2-CAP-AR-
239514.999999,26587.5,50,PS-2-CAP-AR-
236715.0,26399.954835,50,PS-2-CAP-AR-
236517.725546,27137.505427,50,PS-2-CAP-AR-
