pX,pY,Size,System
217508.071406,48925.0,50,PS-2-CAP-AN-
113224.96939,125257.5,110,PS-2-CAP-EME-
228755.823171,87345.551755,50,PS-2-CAP-AR-
226826.107552,87439.304696,110,PS-2-CAP-AR-
212324.022845,71353.294834,110,PS-2-CAP-AN-
212324.022845,73671.036192,110,PS-2-CAP-AN-
217850.132473,71786.632446,110,PS-2-CAP-AN-
225685.190697,77171.479857,110,PS-2-CAP-AN-
225685.190697,78040.878104,110,PS-2-CAP-AN-
225681.104114,75553.333381,110,PS-2-CAP-AN-
225147.524618,76312.227573,110,PS-2-CAP-AN-
225147.524618,73397.295837,110,PS-2-CAP-AN-
195636.641646,58178.349246,110,PS-2-CAP-AN-
195636.641646,54050.228791,110,PS-2-CAP-AN-
195636.641646,49068.318259,110,PS-2-CAP-AN-
195636.641646,47315.653816,110,PS-2-CAP-AN-
195636.641646,46247.584222,110,PS-2-CAP-AN-
203891.025639,77426.582516,110,PS-2-CAP-AN-
206924.999032,75905.762941,110,PS-2-CAP-AR-
203891.025639,75129.38654,110,PS-2-CAP-AN-
204794.072896,75627.627839,110,PS-2-CAP-AN-
205648.748363,75627.627839,110,PS-2-CAP-AN-
206523.444906,75627.627839,110,PS-2-CAP-AN-
203891.025639,72800.098211,110,PS-2-CAP-AN-
198146.093886,71786.632446,110,PS-2-CAP-AN-
187051.889288,75399.559635,110,PS-2-CAP-AN-
187275.0,76491.25,50,PS-2-CAP-AN-
177924.546923,70200.0,50,PS-2-CAP-AN-
182318.156191,70200.0,110,PS-2-CAP-AN-
184944.531498,70200.0,110,PS-2-CAP-AN-
185829.677658,70200.0,110,PS-2-CAP-AN-
178641.363053,83125.0,110,PS-2-CAP-EME-
178901.363053,83125.0,110,PS-4-CAP-AN-
170691.658584,83125.0,110,PS-2-CAP-EME-
185295.0,87525.0,110,PS-2-CAP-EME-
186041.457288,93864.423192,110,PS-2-CAP-AN-
187391.569875,95350.0,110,PS-2-CAP-AN-
186041.457288,90745.613244,110,PS-2-CAP-AN-
186470.835873,91375,110,PS-2-CAP-AN-
186041.457288,89004.777034,110,PS-2-CAP-AN-
196324.967411,71353.294834,110,PS-2-CAP-AN-
159930.0,83125.000016,110,PS-2-CAP-EME-
159875.0,84646.112733,110,PS-2-CAP-AN-
162260.109041,88769.999993,50,PS-2-CAP-AN-
159875.0,87759.770905,50,PS-2-CAP-AN-
164506.447711,59731.65804,50,PS-2-CAP-AN-
164250.18434,69200.0,110,PS-2-CAP-AN-
186575.0,70280.0,160,PS-2-CAP-EME-
247906.935091,98650.0,160,PS-2-CAP-AN-
240986.484943,117600.032589,110,PS-2-CAP-AN-
246225.807046,110846.548871,110,PS-2-CAP-AN-
240275.0,127244.790141,110,PS-2-CAP-AN-
227474.999644,81278.981459,110,PS-2-CAP-AN-
227474.999644,82709.649611,110,PS-2-CAP-AN-
227474.999644,87088.757821,110,PS-2-CAP-AN-
212145.0,90275.0,110,PS-2-CAP-EME-
217320.647178,90275.0,110,PS-2-CAP-AN-
219450.0,91358.734575,110,PS-2-CAP-AN-
230199.306324,88831.633988,110,PS-2-CAP-AN-
227300.000236,91224.29672,110,PS-2-CAP-AN-
227300.000236,90577.717928,110,PS-2-CAP-AN-
228445.173912,91225.001219,110,PS-2-CAP-AN-
186052.799394,131132.064883,110,PS-3-CAP-AR-
174151.782691,128997.530472,50,PS-3-CAP-AR-
175057.17919,137300.346841,50,PS-3-CAP-AN-
161601.180815,134575.000356,110,PS-2-CAP-AN-
150256.172518,119577.503484,50,PS-2-CAP-AN-
144711.35602,119577.503484,50,PS-2-CAP-AN-
145876.013211,132935.177881,110,PS-3-CAP-AN-
146300.0,129930.0,110,PS-3-CAP-AN-
145876.013211,129487.199341,110,PS-3-CAP-AN-
154098.400665,129875.0,50,PS-3-CAP-AN-
138374.064994,126670.698791,50,PS-3-CAP-AN-
146250.000015,119522.503484,110,PS-2-CAP-EME-
147855.546346,119577.503484,110,PS-2-CAP-AN-
162898.027888,135592.285402,110,PS-2-CAP-AN-
170300.0,133599.064725,110,PS-2-CAP-AN-
168918.738468,137550.346841,110,PS-2-CAP-AN-
167883.973737,137261.109127,110,PS-2-CAP-AN-
107400.0,135503.516116,110,PS-2-CAP-AN-
107565.548684,131703.886169,50,PS-3-CAP-AR-
114232.19844,132252.320699,110,PS-3-CAP-AR-
127950.000015,127036.636811,110,PS-2-CAP-AN-
127950.000015,129780.623351,110,PS-2-CAP-AN-
125299.446732,132003.886169,110,PS-2-CAP-AN-
114232.19844,132003.886169,110,PS-2-CAP-AN-
112077.133512,128075.0,110,PS-2-CAP-AN-
111383.554841,134349.392239,110,PS-3-CAP-AR-
111083.554841,134638.178159,160,PS-2-CAP-AN-
111383.554841,136619.090109,110,PS-3-CAP-AR-
108650.36743,138151.367065,110,PS-3-CAP-AR-
102688.725798,138151.367065,110,PS-3-CAP-AR-
95433.606993,138151.367065,110,PS-3-CAP-AR-
88338.728142,137551.367065,110,PS-3-CAP-AR-
96003.782523,137551.367065,110,PS-3-CAP-AR-
103260.924193,137551.367065,110,PS-3-CAP-AR-
109210.64788,137551.367065,110,PS-3-CAP-AR-
110783.554841,134329.211697,110,PS-3-CAP-AR-
114778.301171,131703.886169,110,PS-3-CAP-AR-
126445.0,130875.0,110,PS-3-CAP-AR-
50000.0,126710.141226,50,PS-PW-1-CAP-
71897.799442,127425.0,50,PS-PW-1-CAP-
73325.751943,129444.999649,50,PS-PW-1-CAP-
73325.751943,126032.493457,65,PS-PW-1-CAP-
66459.61079,122424.92785,50,PS-PW-1-CAP-
50000.0,117713.659049,50,PS-PW-1-CAP-
47611.751306,128870.61396,50,PS-PW-1-CAP-
59550.0,61638.932899,50,PS-PW-1-CAP-
60026.042554,66272.561406,50,PS-PW-1-CAP-
55749.831911,71973.25167,50,PS-PW-1-CAP-
49681.42566,71973.25167,50,PS-PW-1-CAP-
43514.144788,105977.128845,65,PS-PW-1-CAP-
47078.750805,110393.561312,65,PS-PW-1-CAP-
47291.707053,110180.605151,110,PS-2-CAP-AN-
47504.663302,109967.648989,65,PS-PW-1-CAP-
69265.428033,124397.383638,65,PS-PW-1-CAP-
62774.925018,124397.383638,65,PS-PW-1-CAP-
51828.377678,124397.383638,65,PS-PW-1-CAP-
49176.439338,124397.383638,65,PS-PW-1-CAP-
48898.73546,126710.141226,50,PS-PW-1-CAP-
48898.73546,121886.189095,65,PS-PW-1-CAP-
48898.73546,117011.4071,65,PS-PW-1-CAP-
126948.4797,48353.623851,50,PS-PW-1-CAP-
91707.353897,36549.919889,50,PS-PW-1-CAP-
93944.598128,45487.302102,50,PS-PW-1-CAP-
127924.178685,45825.0,50,PS-PW-1-CAP-
130547.431599,47116.399564,50,PS-PW-1-CAP-
130547.431599,39704.450404,65,PS-PW-1-CAP-
114305.842556,120597.982347,65,PS-PW-1-CAP-
118799.039764,124975.0,50,PS-PW-1-CAP-
